"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nr2f1.5",1.92591710639377e-11,-0.746927556433652,0.062,0.271,5.81935112867941e-07,"Visceral endoderm","Nr2f1"
"Sypl",1.99401652126593e-11,0.306791889977594,0.424,0.219,6.02512032065713e-07,"Visceral endoderm","Sypl"
"Prelid1",2.02920938818086e-11,0.333028337695135,0.772,0.55,6.13145908732728e-07,"Visceral endoderm","Prelid1"
"Sumf2",2.07744728178544e-11,0.354846113324727,0.351,0.146,6.27721470664288e-07,"Visceral endoderm","Sumf2"
"Mri1",2.08574697076083e-11,0.359058586078424,0.306,0.099,6.30229304685092e-07,"Visceral endoderm","Mri1"
"Gabarapl2",2.16762666808652e-11,0.393652239509898,0.356,0.141,6.54970074029022e-07,"Visceral endoderm","Gabarapl2"
"Chmp1a",2.31123973188697e-11,0.328333133748897,0.353,0.152,6.98364197386967e-07,"Visceral endoderm","Chmp1a"
"Aff4",2.60032412365618e-11,0.3271533776722,0.498,0.263,7.85713937203952e-07,"Visceral endoderm","Aff4"
"Washc3",3.67107318162267e-11,0.459566875697719,0.397,0.16,1.10925147255911e-06,"Visceral endoderm","Washc3"
"Bet1",3.94940363845666e-11,0.412069905494848,0.507,0.272,1.19335180339606e-06,"Visceral endoderm","Bet1"
"Pakap.1.1",4.28327636335589e-11,0.386163915831902,0.381,0.169,1.29423478595161e-06,"Visceral endoderm","Pakap.1"
"Mrpl24",4.57660491444684e-11,0.356966445298672,0.597,0.371,1.38286694094926e-06,"Visceral endoderm","Mrpl24"
"Evi5",4.61239722191509e-11,0.38493609270197,0.444,0.207,1.39368194457386e-06,"Visceral endoderm","Evi5"
"Emc7",5.07387818112937e-11,0.411015400104277,0.519,0.236,1.53312303121005e-06,"Visceral endoderm","Emc7"
"Tvp23b",5.42044009959322e-11,0.437917239684885,0.444,0.177,1.63784018049309e-06,"Visceral endoderm","Tvp23b"
"Saraf",5.943892588011e-11,0.319595656832661,0.319,0.113,1.7960065843934e-06,"Visceral endoderm","Saraf"
"Tmco1",5.97279451813925e-11,0.534312378344183,0.705,0.444,1.80473959160096e-06,"Visceral endoderm","Tmco1"
"Tcf25",6.01502973397877e-11,0.465357995672492,0.752,0.524,1.81750138441903e-06,"Visceral endoderm","Tcf25"
"Snrpn",7.27673057931573e-11,-0.689687482750588,0.228,0.445,2.19873691184604e-06,"Visceral endoderm","Snrpn"
"Copb1",9.63599179355986e-11,0.427305888053909,0.606,0.345,2.91161128034205e-06,"Visceral endoderm","Copb1"
"Slc31a1",1.21516213525845e-10,0.346826406261959,0.425,0.199,3.67173390789693e-06,"Visceral endoderm","Slc31a1"
"Cadm1.2",1.84181118711453e-10,-0.717453941016885,0.194,0.414,5.56521668298527e-06,"Visceral endoderm","Cadm1"
"Snx4",1.85137059494256e-10,0.331910922965974,0.41,0.186,5.59410138967845e-06,"Visceral endoderm","Snx4"
"Sh3bgrl3",2.16718041610555e-10,0.39476453399186,0.739,0.538,6.54835234530454e-06,"Visceral endoderm","Sh3bgrl3"
"Ralgps2",2.18385405774808e-10,-0.794608628015335,0.237,0.492,6.59873342089159e-06,"Visceral endoderm","Ralgps2"
"Sec31a",2.34041192256302e-10,0.46681345479803,0.47,0.213,7.07178866521642e-06,"Visceral endoderm","Sec31a"
"Ndfip2",3.50912149462768e-10,0.39705666720162,0.446,0.226,1.0603161508167e-05,"Visceral endoderm","Ndfip2"
"Nme3.1",3.74483011696733e-10,0.416963128803791,0.534,0.295,1.13153786814285e-05,"Visceral endoderm","Nme3"
"Lamtor4",3.78175254994272e-10,0.41045185741894,0.614,0.376,1.14269435049069e-05,"Visceral endoderm","Lamtor4"
"Wwc2",4.16646144104104e-10,0.410356681443545,0.323,0.106,1.25893798902496e-05,"Visceral endoderm","Wwc2"
"Ubxn4",4.18439730326273e-10,0.464576779188153,0.769,0.512,1.26435748915387e-05,"Visceral endoderm","Ubxn4"
"Pura",4.45436112941776e-10,0.364188001224102,0.433,0.202,1.34592975886487e-05,"Visceral endoderm","Pura"
"Lap3",4.75538828167332e-10,0.472933355195879,0.672,0.439,1.43688812319041e-05,"Visceral endoderm","Lap3"
"Cuedc2",4.96095895130662e-10,0.342881852160716,0.629,0.409,1.49900335672681e-05,"Visceral endoderm","Cuedc2"
"Ebpl",5.09836849091005e-10,0.405852582007893,0.539,0.268,1.54052302321338e-05,"Visceral endoderm","Ebpl"
"Ap2a2",5.66775267674901e-10,0.417185562691825,0.562,0.291,1.71256814880648e-05,"Visceral endoderm","Ap2a2"
"Naxe",5.81276875972017e-10,0.318599376896307,0.373,0.166,1.75638620843705e-05,"Visceral endoderm","Naxe"
"Tm9sf3",6.47551834378355e-10,0.314020052722045,0.735,0.532,1.95664262275764e-05,"Visceral endoderm","Tm9sf3"
"Tmem248",9.69423650020129e-10,0.331185026898146,0.341,0.139,2.92921050090082e-05,"Visceral endoderm","Tmem248"
"Cd164",1.06555005786818e-09,0.338419350060283,0.524,0.287,3.21966605485448e-05,"Visceral endoderm","Cd164"
"Sdf4",1.21775858282419e-09,0.337718924154497,0.498,0.268,3.67957933386156e-05,"Visceral endoderm","Sdf4"
"Sall4",1.30612234685703e-09,0.439765939757432,0.494,0.236,3.9465792832632e-05,"Visceral endoderm","Sall4"
"Rap2b",1.35192441142792e-09,0.325126093413686,0.382,0.166,4.08497480157059e-05,"Visceral endoderm","Rap2b"
"Tmed10",1.39143774078204e-09,0.409388476990154,0.58,0.369,4.20436827754701e-05,"Visceral endoderm","Tmed10"
"Trappc1",1.89189593469692e-09,0.359942083863076,0.584,0.351,5.7165527562802e-05,"Visceral endoderm","Trappc1"
"Snd1",1.98821719266963e-09,0.375687752897246,0.485,0.252,6.00759706937056e-05,"Visceral endoderm","Snd1"
"Ankrd12",2.23736787797919e-09,0.350187148258132,0.362,0.15,6.76043078010192e-05,"Visceral endoderm","Ankrd12"
"2210016L21Rik",2.30646632669944e-09,0.333397387361625,0.478,0.266,6.96921865275502e-05,"Visceral endoderm","2210016L21Rik"
"Mcl1",2.42125784278663e-09,0.305445924206944,0.664,0.447,7.31607269776408e-05,"Visceral endoderm","Mcl1"
"Pgm3",2.49128588713608e-09,0.388235579408945,0.373,0.141,7.52766943657039e-05,"Visceral endoderm","Pgm3"
"Tmem165",2.72857605046909e-09,0.428367162401878,0.653,0.414,8.2446653940974e-05,"Visceral endoderm","Tmem165"
"Uqcrc1",4.76681990322215e-09,0.368471460141372,0.651,0.404,0.000144034230195761,"Visceral endoderm","Uqcrc1"
"Appbp2",4.81900134797723e-09,0.435263194602185,0.567,0.321,0.00014561094473048,"Visceral endoderm","Appbp2"
"Gm26712",4.9110287112093e-09,0.346800508956854,0.468,0.244,0.0001483916435379,"Visceral endoderm","Gm26712"
"Bag5",6.8051974834701e-09,0.376997394236725,0.392,0.187,0.000205625847160533,"Visceral endoderm","Bag5"
"Gna13",7.28266191665304e-09,0.34870541751187,0.422,0.194,0.000220052912473588,"Visceral endoderm","Gna13"
"Kxd1",7.30706500164257e-09,0.300708364052803,0.461,0.252,0.000220790276089632,"Visceral endoderm","Kxd1"
"Cap1",1.04414298267791e-08,0.3369972274817,0.451,0.239,0.000315498243645958,"Visceral endoderm","Cap1"
"Suclg2",1.04662112666584e-08,0.369363953411051,0.494,0.263,0.00031624703963335,"Visceral endoderm","Suclg2"
"Dhrs7b",1.47251141385431e-08,0.379851097729159,0.345,0.136,0.00044493404881022,"Visceral endoderm","Dhrs7b"
"Mlec",1.5301001043147e-08,0.525231914107488,0.659,0.386,0.000462335047519731,"Visceral endoderm","Mlec"
"Cd2ap",1.64948828393697e-08,0.413359375666944,0.604,0.371,0.000498409379874393,"Visceral endoderm","Cd2ap"
"Agpat5",1.83128990463031e-08,0.327152942570701,0.519,0.319,0.000553342557583096,"Visceral endoderm","Agpat5"
"Ubc",1.98636047620342e-08,0.327822994457977,0.56,0.346,0.000600198681489625,"Visceral endoderm","Ubc"
"Twf1",2.48656686538277e-08,0.324761651870979,0.424,0.211,0.000751341044044057,"Visceral endoderm","Twf1"
"Dda1",2.5334917189687e-08,0.383853585930817,0.451,0.227,0.000765519857803581,"Visceral endoderm","Dda1"
"Ergic2",3.78909033866526e-08,0.36621431253852,0.664,0.434,0.0011449115367311,"Visceral endoderm","Ergic2"
"Pdcd6",4.11359862108369e-08,0.409062107149204,0.668,0.454,0.00124296495934665,"Visceral endoderm","Pdcd6"
"Sra1",4.66430786536982e-08,0.419552281340969,0.664,0.419,0.00140936726460014,"Visceral endoderm","Sra1"
"Dohh",5.04524012282611e-08,0.333579679157409,0.442,0.229,0.00152446975551314,"Visceral endoderm","Dohh"
"Slc25a39",5.17107256469314e-08,0.306328410565952,0.604,0.395,0.00156249128614768,"Visceral endoderm","Slc25a39"
"Dusp12",5.42675832947109e-08,0.383262639041782,0.41,0.186,0.00163974929683298,"Visceral endoderm","Dusp12"
"Serp1",5.64119473338297e-08,0.347915625071788,0.642,0.427,0.001704543400639,"Visceral endoderm","Serp1"
"Tmem160",5.6612292419776e-08,0.412364361344707,0.703,0.501,0.00171059702775595,"Visceral endoderm","Tmem160"
"Prkcsh",6.03388977781545e-08,0.360731135358572,0.61,0.349,0.00182320013526472,"Visceral endoderm","Prkcsh"
"Ccdc47",6.11467604460487e-08,0.391680292741274,0.528,0.285,0.00184761051363781,"Visceral endoderm","Ccdc47"
"Rbm34",6.17598526736203e-08,0.305278539829208,0.461,0.259,0.00186613570838611,"Visceral endoderm","Rbm34"
"Ndufb2",7.93848605025154e-08,0.400304882470748,0.825,0.592,0.002398692944944,"Visceral endoderm","Ndufb2"
"Dynlt3",1.48799979663711e-07,0.363266508100632,0.33,0.125,0.0044961401855187,"Visceral endoderm","Dynlt3"
"Psrc1",1.69224233696474e-07,0.412368491660331,0.459,0.237,0.00511327944537265,"Visceral endoderm","Psrc1"
"Sgta",1.99328662753126e-07,0.318381836090255,0.519,0.294,0.00602291487374845,"Visceral endoderm","Sgta"
"Fdx1",2.78378646038889e-07,0.336853551234534,0.401,0.182,0.00841148916871106,"Visceral endoderm","Fdx1"
"Golt1b",3.34686416899795e-07,0.303280575632365,0.382,0.177,0.0101128847730442,"Visceral endoderm","Golt1b"
"Polr2c",4.7215349543054e-07,0.36521968875235,0.715,0.484,0.0142665900179292,"Visceral endoderm","Polr2c"
"Bri3",6.05499110924386e-07,0.411417384535805,0.614,0.371,0.0182957611356912,"Visceral endoderm","Bri3"
"Rac1",6.20052108532722e-07,0.351587923286477,0.813,0.61,0.0187354945114247,"Visceral endoderm","Rac1"
"Pmm1",7.25978688857496e-07,0.39439561593823,0.418,0.208,0.0219361720625181,"Visceral endoderm","Pmm1"
"Ash2l",8.11367417192816e-07,0.369355595446982,0.662,0.437,0.0245162778778981,"Visceral endoderm","Ash2l"
"Dnpep",1.62805522517844e-06,0.307134552644885,0.392,0.192,0.0491933166839918,"Visceral endoderm","Dnpep"
"Sfxn1",2.02947222824113e-06,0.369605466889389,0.672,0.427,0.061322532848534,"Visceral endoderm","Sfxn1"
"Mrpl17",1.16259917560263e-05,0.318527692742535,0.797,0.589,0.35129096690009,"Visceral endoderm","Mrpl17"
"Smim7",1.38776628911647e-05,0.356135971349843,0.496,0.273,0.419327461919432,"Visceral endoderm","Smim7"
"Ciao2a",1.73226444413028e-05,0.325664464708936,0.552,0.351,0.523421024438404,"Visceral endoderm","Ciao2a"
"Nip7",3.54477342812034e-05,0.345508235566644,0.703,0.493,1,"Visceral endoderm","Nip7"
"Fkbp8",4.01917007664585e-05,0.376264721014251,0.61,0.379,1,"Visceral endoderm","Fkbp8"
"Kdr",1.04479447311035e-102,2.32974435583058,0.776,0.016,3.15695097995024e-98,"Endothelium","Kdr"
"Egfl7.1",1.2005118996935e-102,2.69377155018992,0.85,0.143,3.62746675611387e-98,"Endothelium","Egfl7"
"Igfbp4",3.40745156949322e-101,2.35293674385472,0.834,0.14,1.02959556623807e-96,"Endothelium","Igfbp4"
"Cldn5",5.31714753276542e-95,2.85163688442177,0.716,0.005,1.6066292985004e-90,"Endothelium","Cldn5"
"Ramp2.1",6.93908652097671e-95,2.6959536594808,0.812,0.093,2.09671438317832e-90,"Endothelium","Ramp2"
"Lmo2",5.98776776435775e-89,2.54539616671056,0.763,0.048,1.80926390767834e-84,"Endothelium","Lmo2"
"Vim.3",5.0198545977417e-82,2.42791312925228,0.916,0.563,1.51679926525363e-77,"Endothelium","Vim"
"Gng11",1.64182992136569e-81,2.41592692287679,0.668,0.023,4.96095329039856e-77,"Endothelium","Gng11"
"Ecscr",3.70271893445253e-79,2.2230452852433,0.624,0.014,1.11881355323418e-74,"Endothelium","Ecscr"
"Ctla2a",2.6665991548472e-70,3.00611361223528,0.571,0.006,8.05739600628629e-66,"Endothelium","Ctla2a"
"Rasip1",1.02906078248048e-69,1.7374290827636,0.595,0.007,3.10941006034303e-65,"Endothelium","Rasip1"
"Vamp5",4.80060350544924e-65,1.72001158949681,0.567,0.024,1.45055035520654e-60,"Endothelium","Vamp5"
"Sparc.2",4.14643397061839e-62,2.05063655959808,0.654,0.138,1.25288648856205e-57,"Endothelium","Sparc"
"Mef2c",1.35394900060859e-58,1.50268264100876,0.502,0.013,4.09109230023893e-54,"Endothelium","Mef2c"
"Rhoj",3.31578678066364e-56,1.43870429190551,0.49,0.003,1.00189813364533e-51,"Endothelium","Rhoj"
"Clic1.1",9.92135524355966e-56,1.39683933838414,0.931,0.66,2.99783670039399e-51,"Endothelium","Clic1"
"Etv2",6.04227521599809e-54,2.3378919955571,0.534,0.034,1.82573387926598e-49,"Endothelium","Etv2"
"Arpc3.1",1.26301556801799e-52,1.45755996377571,0.843,0.541,3.81632784032316e-48,"Endothelium","Arpc3"
"Plxnd1",2.435537575663e-51,1.47833787169857,0.486,0.018,7.35922033862332e-47,"Endothelium","Plxnd1"
"Ptn.2",1.37942576847868e-50,-1.55611074028271,0.363,0.814,4.16807290203517e-46,"Endothelium","Ptn"
"Emcn",2.0487968315375e-50,1.53136746491739,0.428,0.002,6.19064450617372e-46,"Endothelium","Emcn"
"Plvap",9.96775191896981e-49,1.35754662311033,0.396,0.008,3.01185591983592e-44,"Endothelium","Plvap"
"Rab11a.1",4.85251079673172e-48,1.27375169449262,0.748,0.379,1.46623466234046e-43,"Endothelium","Rab11a"
"Hhex",3.04100436578179e-46,1.31083447896226,0.436,0.012,9.18869879164625e-42,"Endothelium","Hhex"
"Cdh5",5.09394580587466e-46,1.48517813274972,0.405,0.002,1.53918666470309e-41,"Endothelium","Cdh5"
"Igf1",1.74149972213664e-45,1.42660208708449,0.415,0.007,5.26211556040806e-41,"Endothelium","Igf1"
"Ccdc85b",2.32371728968125e-44,1.35457372812749,0.676,0.279,7.02134416250087e-40,"Endothelium","Ccdc85b"
"Flt1.1",1.08383549325334e-43,1.53362428840401,0.453,0.021,3.27491732641429e-39,"Endothelium","Flt1"
"Anxa5",3.95827604219025e-43,1.22894738025744,0.547,0.149,1.19603268890821e-38,"Endothelium","Anxa5"
"Tpm4",6.07215884114084e-43,1.22853375349436,0.855,0.585,1.83476351543912e-38,"Endothelium","Tpm4"
"Ptpn18",4.63267508654454e-42,1.17265501399078,0.387,0.008,1.3998091041503e-37,"Endothelium","Ptpn18"
"Fli1",1.76793739314942e-41,1.16555585162527,0.418,0.021,5.34199962714029e-37,"Endothelium","Fli1"
"Hapln1",2.003482234191e-41,1.34764510523423,0.388,0.005,6.05372191883152e-37,"Endothelium","Hapln1"
"Esam",2.17133796338275e-41,1.2537950912147,0.402,0.003,6.56091479015733e-37,"Endothelium","Esam"
"Plk2",4.67191829534908e-41,1.23723303021394,0.489,0.099,1.41166683212268e-36,"Endothelium","Plk2"
"Car2.1",8.77004166709962e-41,1.61323388183776,0.488,0.077,2.64995579013082e-36,"Endothelium","Car2"
"Icam2",3.66831232181422e-40,1.21369988224464,0.348,0.001,1.10841725115938e-35,"Endothelium","Icam2"
"Ralb.1",2.41075916475832e-38,1.18840311698055,0.54,0.133,7.28434989223375e-34,"Endothelium","Ralb"
"Dusp2",5.0857796575926e-38,1.08680387461739,0.355,0.004,1.53671918133818e-33,"Endothelium","Dusp2"
"Elk3",5.02345228798911e-37,0.982135120652778,0.406,0.05,1.51788634333879e-32,"Endothelium","Elk3"
"Gngt2",8.99186752265302e-37,1.12075011927622,0.358,0.009,2.71698269064484e-32,"Endothelium","Gngt2"
"Creg1.1",4.4927859023964e-36,1.13570696287511,0.485,0.148,1.3575401882681e-31,"Endothelium","Creg1"
"Ifitm3",6.4279501047711e-36,1.52526466248248,0.58,0.173,1.94226940365764e-31,"Endothelium","Ifitm3"
"Arhgap18",1.64233541166309e-35,1.11994306593313,0.362,0.02,4.96248067988121e-31,"Endothelium","Arhgap18"
"Flt4",2.86847628450482e-35,1.04441353420538,0.35,0.003,8.66738794125975e-31,"Endothelium","Flt4"
"Eva1b",1.09038679822779e-34,1.04361746213759,0.511,0.15,3.29471274952508e-30,"Endothelium","Eva1b"
"Gmfg",1.06653769635671e-33,1.33618971739528,0.384,0.024,3.22265030331145e-29,"Endothelium","Gmfg"
"Sh3bgrl3.1",1.3534553641627e-32,1.11344936402028,0.773,0.537,4.08960072835403e-28,"Endothelium","Sh3bgrl3"
"Clec1b",1.52165207084169e-32,1.22477598397086,0.285,0.001,4.59782389725525e-28,"Endothelium","Clec1b"
"Cd34",2.86680478335771e-32,1.27321008192361,0.309,0.003,8.66233733339365e-28,"Endothelium","Cd34"
"Arhgap31",5.68718227723193e-32,0.834591628506399,0.302,0.009,1.7184389968884e-27,"Endothelium","Arhgap31"
"Klhl6",6.13228032541933e-32,0.919880303321919,0.31,0.002,1.8529298231287e-27,"Endothelium","Klhl6"
"Ppp1r13b",1.09512184177511e-31,0.845509750989221,0.302,0.011,3.30902015710767e-27,"Endothelium","Ppp1r13b"
"Sox11.2",1.43265226726351e-31,-1.11000032402742,0.505,0.827,4.32890209076342e-27,"Endothelium","Sox11"
"Cald1",1.50838392819536e-31,1.01277961908135,0.77,0.493,4.5577328774351e-27,"Endothelium","Cald1"
"Crip2",1.63121989700814e-31,1.11338357431347,0.419,0.08,4.9288940407998e-27,"Endothelium","Crip2"
"Tspan18",1.98154173513307e-31,0.859176858290203,0.316,0.017,5.98742650687807e-27,"Endothelium","Tspan18"
"Pmp22",2.08671521739757e-31,1.16262405770265,0.372,0.054,6.30521870088849e-27,"Endothelium","Pmp22"
"Gas1.5",2.49998406138932e-31,-1.18877868930799,0.158,0.543,7.55395183989396e-27,"Endothelium","Gas1"
"Sox17.2",3.98982683889648e-31,0.977556884776837,0.341,0.024,1.20556607764096e-26,"Endothelium","Sox17"
"Gimap6",8.76086607218452e-31,0.931671423832876,0.276,0.001,2.64718329237128e-26,"Endothelium","Gimap6"
"Itm2a",2.00408586187544e-30,1.12520210272353,0.494,0.173,6.05554584024283e-26,"Endothelium","Itm2a"
"Grrp1",2.52417213504099e-30,0.961482602283982,0.388,0.064,7.62703852323985e-26,"Endothelium","Grrp1"
"Tal1",6.50274862324648e-30,0.956381032928957,0.284,0.001,1.96487052400016e-25,"Endothelium","Tal1"
"Ets1.1",6.86930189416963e-30,1.00645590278012,0.458,0.117,2.0756282603423e-25,"Endothelium","Ets1"
"She",1.26437906505896e-29,0.767144578570899,0.278,0.003,3.82044778298215e-25,"Endothelium","She"
"Apoe.1",1.31008850820955e-29,1.72806481363825,0.673,0.235,3.95856343640598e-25,"Endothelium","Apoe"
"Tgfb1",3.18705162942581e-29,0.877862953680099,0.293,0.011,9.62999520347303e-25,"Endothelium","Tgfb1"
"Nrp2.1",3.59426745636009e-29,1.14616462923215,0.516,0.186,1.08604385461376e-24,"Endothelium","Nrp2"
"Rasgrp3",1.36696240140073e-28,0.878587489651877,0.339,0.046,4.13041359207245e-24,"Endothelium","Rasgrp3"
"Nrp1",3.86030233930281e-28,1.15904547903171,0.524,0.167,1.16642895484374e-23,"Endothelium","Nrp1"
"Junb",5.58949603651148e-28,0.961211857315478,0.337,0.034,1.68892212239231e-23,"Endothelium","Junb"
"Msn",8.70544156517938e-28,1.13480367104868,0.624,0.277,2.6304362233346e-23,"Endothelium","Msn"
"Dysf",1.54764616404385e-27,0.81460474819066,0.284,0.007,4.6763676492749e-23,"Endothelium","Dysf"
"Tln1.1",1.741284004713e-27,0.925825538427163,0.543,0.233,5.26146374864081e-23,"Endothelium","Tln1"
"Meis2.2",1.79193687377867e-27,-1.07139287153977,0.354,0.705,5.41451645780964e-23,"Endothelium","Meis2"
"Crabp2.7",2.09355257151957e-27,-1.68950379444864,0.22,0.555,6.32587845010354e-23,"Endothelium","Crabp2"
"Upp1",1.11071356418425e-26,0.960713655647225,0.41,0.106,3.35613210553913e-22,"Endothelium","Upp1"
"Ica1",1.89371054326535e-26,0.808824053952194,0.311,0.048,5.72203577753057e-22,"Endothelium","Ica1"
"Gadd45g.2",5.20206024516094e-26,0.958202869644232,0.377,0.066,1.57185452367783e-21,"Endothelium","Gadd45g"
"Inka1",8.76746141327695e-26,1.03464022917475,0.416,0.059,2.64917614063576e-21,"Endothelium","Inka1"
"Akap12.2",2.15066483028531e-25,0.982879628813953,0.482,0.207,6.49844885119009e-21,"Endothelium","Akap12"
"Hoxaas3.7",2.80057333912663e-25,-1.42433517843186,0.118,0.411,8.46221240150504e-21,"Endothelium","Hoxaas3"
"Ly6h.1",5.06739735775901e-25,1.04236042039101,0.297,0.06,1.53116478562046e-20,"Endothelium","Ly6h"
"Sptbn1",5.440943627707e-25,1.05901321332631,0.651,0.4,1.64403552654795e-20,"Endothelium","Sptbn1"
"Igdcc3.4",7.09789675452092e-25,-0.993365208163603,0.244,0.584,2.14470048334604e-20,"Endothelium","Igdcc3"
"Nid1",2.3468820366438e-24,0.735384796975339,0.253,0.015,7.09133876192291e-20,"Endothelium","Nid1"
"Sat1.1",3.35244010697726e-24,0.910544058419156,0.351,0.105,1.01297330272425e-19,"Endothelium","Sat1"
"Rapgef5",4.28570629039828e-24,0.744931791334911,0.279,0.02,1.29496901270674e-19,"Endothelium","Rapgef5"
"Gpc3.1",4.80307484448763e-24,-0.935857661579973,0.304,0.666,1.45129709501038e-19,"Endothelium","Gpc3"
"Hoxb5os.11",6.45335194870284e-24,-1.27635992401667,0.126,0.489,1.94994482482005e-19,"Endothelium","Hoxb5os"
"Ifitm1.7",7.29758057845505e-24,-1.18405743792125,0.344,0.641,2.20503694758598e-19,"Endothelium","Ifitm1"
"Tek",1.91483958715318e-23,0.658777936112013,0.226,0.001,5.78587929654204e-19,"Endothelium","Tek"
"Cd47",1.99116903412895e-23,0.841377096664577,0.435,0.15,6.01651635352404e-19,"Endothelium","Cd47"
"Tmem255a",2.29841506552476e-23,0.689441516551323,0.228,0.006,6.94489096198961e-19,"Endothelium","Tmem255a"
"Selenop",4.02036134273264e-23,1.04428152281877,0.437,0.146,1.21479238332009e-18,"Endothelium","Selenop"
"Smagp",4.40173849413872e-23,0.953163150791729,0.31,0.024,1.33002930338895e-18,"Endothelium","Smagp"
"Vav3",4.40466976804718e-23,0.644297034820697,0.233,0.007,1.33091501711314e-18,"Endothelium","Vav3"
"Arhgap29",4.41488272531339e-23,0.760164510826651,0.342,0.071,1.33400096428069e-18,"Endothelium","Arhgap29"
"Stab1",6.72977435437881e-23,0.653707303801418,0.202,0.001,2.0334686189191e-18,"Endothelium","Stab1"
"Ets2",6.94850572172822e-23,0.879244837127931,0.409,0.108,2.0995604888774e-18,"Endothelium","Ets2"
"Ccnd2.3",7.50523828983023e-23,-1.5121268440648,0.31,0.665,2.2677828016551e-18,"Endothelium","Ccnd2"
"Arap3",7.69080765741118e-23,0.584556705762358,0.206,0.004,2.32385444176336e-18,"Endothelium","Arap3"
"Arpc1b.1",1.01113855183298e-22,1.03101885407303,0.497,0.195,3.05525624821852e-18,"Endothelium","Arpc1b"
"Gabarapl1",1.30433563407251e-22,1.100919399763,0.451,0.115,3.94118055191351e-18,"Endothelium","Gabarapl1"
"Sh3glb1.2",1.62475396838438e-22,0.800351681751509,0.756,0.518,4.90935659087023e-18,"Endothelium","Sh3glb1"
"Peg10.3",1.81054719359414e-22,0.759392923253101,0.577,0.341,5.47074940016406e-18,"Endothelium","Peg10"
"Klf7",1.92595319445343e-22,0.850712226918101,0.357,0.078,5.8194601723605e-18,"Endothelium","Klf7"
"Sipa1",2.30650175638169e-22,0.729814289707144,0.291,0.033,6.96932570708291e-18,"Endothelium","Sipa1"
"Ptp4a3",2.36890737920901e-22,1.02989900302951,0.331,0.078,7.15789053701794e-18,"Endothelium","Ptp4a3"
"Rhoc.1",9.07447813976991e-22,1.06487389662565,0.379,0.116,2.74194431471288e-17,"Endothelium","Rhoc"
"Ncam1.3",9.12879732627471e-22,-0.910664372281481,0.145,0.462,2.75835740010717e-17,"Endothelium","Ncam1"
"Vamp8.2",1.40778628118431e-21,0.845939347851391,0.488,0.196,4.2537670272265e-17,"Endothelium","Vamp8"
"Jun.1",1.62623011522983e-21,0.924862572358329,0.515,0.218,4.91381691617845e-17,"Endothelium","Jun"
"Fzd2.1",2.3501558642943e-21,-0.792236486349254,0.17,0.5,7.10123095955166e-17,"Endothelium","Fzd2"
"Myct1",2.81946061152295e-21,0.685242604774528,0.2,0,8.51928218377775e-17,"Endothelium","Myct1"
"Srgap1",3.4966380184039e-21,0.574047936320748,0.256,0.052,1.05654414364092e-16,"Endothelium","Srgap1"
"Tie1",4.4672183750171e-21,0.708125967187211,0.213,0.001,1.34981470419517e-16,"Endothelium","Tie1"
"Afap1l1",5.29546638577339e-21,0.744895656636153,0.258,0.018,1.60007812312529e-16,"Endothelium","Afap1l1"
"Ndufa8",7.95146257989611e-21,0.89150601181996,0.741,0.54,2.40261393314141e-16,"Endothelium","Ndufa8"
"Rasgrp2",9.3733612902307e-21,0.859820559440313,0.27,0.026,2.83225484745611e-16,"Endothelium","Rasgrp2"
"Fgd5",1.02372114922021e-20,0.66412652658219,0.224,0.008,3.09327582448379e-16,"Endothelium","Fgd5"
"Macroh2a2.1",1.11799013639598e-20,-0.73878711639482,0.372,0.656,3.37811899613408e-16,"Endothelium","Macroh2a2"
"Hoxb9.8",1.95029263471437e-20,-0.958556213963329,0.089,0.37,5.89300422505293e-16,"Endothelium","Hoxb9"
"Anxa6",2.28023038759435e-20,0.734684913625007,0.248,0.029,6.88994413915509e-16,"Endothelium","Anxa6"
"Emilin1",3.05143893043408e-20,0.667146301762484,0.278,0.048,9.22022787219963e-16,"Endothelium","Emilin1"
"Ppic.1",5.18141143045793e-20,0.935285148954584,0.425,0.128,1.56561527782717e-15,"Endothelium","Ppic"
"Mef2a",6.50445610541369e-20,0.83586639599047,0.403,0.138,1.9653864568118e-15,"Endothelium","Mef2a"
"Pax3.3",6.81529123588128e-20,-0.765654203264482,0.029,0.267,2.05930839983389e-15,"Endothelium","Pax3"
"Ostf1.1",9.36094607819814e-20,0.657043376598499,0.275,0.058,2.82850346698835e-15,"Endothelium","Ostf1"
"Orai1",1.06845484406466e-19,0.756088637706372,0.32,0.068,3.22844315682576e-15,"Endothelium","Orai1"
"Tcf15.8",1.63210387657459e-19,-1.30155139249935,0.258,0.508,4.93156507345777e-15,"Endothelium","Tcf15"
"Myzap",1.64119489325775e-19,0.702999227753396,0.22,0.002,4.95903448946763e-15,"Endothelium","Myzap"
"Txnip",1.80831893541884e-19,0.638131408952475,0.419,0.181,5.46401649526156e-15,"Endothelium","Txnip"
"Pclaf.2",2.03544809549685e-19,-0.820321622141202,0.611,0.857,6.15030996535327e-15,"Endothelium","Pclaf"
"Sh3bp5",2.04917519774519e-19,0.86905107647138,0.364,0.106,6.19178777750687e-15,"Endothelium","Sh3bp5"
"Cited2.1",2.05343802012178e-19,-0.670619395206615,0.272,0.544,6.20466832159997e-15,"Endothelium","Cited2"
